league,season,player_id,games_played,attempts,mades,total_points,three_attempts,three_mades,two_attempts,two_mades,assisted_shots,fouled_on_shot,blocked_shots,avg_shot_distance,fg_percentage,two_pt_percentage,three_pt_percentage,efg_percentage,points_per_shot,three_pa_rate,ft_attempts,ft_mades,ft_percentage,fouled_fga,fouled_fg_made,fg_pct_on_fouled_fga,cns_attempts,cns_mades,cns_points,cns_three_attempts,cns_three_mades,cns_two_attempts,cns_two_mades,cns_fg_percentage,cns_efg_percentage,cns_ft_attempts,cns_ft_mades,cns_points_per_shot,cns_attempt_rate,od_attempts,od_mades,od_points,od_three_attempts,od_three_mades,od_two_attempts,od_two_mades,od_fg_percentage,od_efg_percentage,od_ft_attempts,od_ft_mades,od_points_per_shot,od_attempt_rate,contested_attempts,contested_mades,contested_points,contested_three_attempts,contested_three_mades,contested_two_attempts,contested_two_mades,contested_fg_percentage,contested_two_fg_percentage,contested_three_fg_percentage,contested_efg_percentage,contested_ft_attempts,contested_ft_mades,contested_points_per_shot,contested_attempt_rate,uncontested_attempts,uncontested_mades,uncontested_points,uncontested_three_attempts,uncontested_three_mades,uncontested_two_attempts,uncontested_two_mades,uncontested_fg_percentage,uncontested_two_fg_percentage,uncontested_three_fg_percentage,uncontested_efg_percentage,uncontested_ft_attempts,uncontested_ft_mades,uncontested_points_per_shot,uncontested_attempt_rate,rim_attempts,rim_mades,rim_fg_percentage,rim_attempt_rate,short_midrange_paint_attempts,short_midrange_paint_mades,short_midrange_paint_fg_percentage,short_midrange_paint_attempt_rate,long_midrange_attempts,long_midrange_mades,long_midrange_fg_percentage,long_midrange_attempt_rate,zone_three_attempts,zone_three_mades,zone_three_fg_percentage,zone_three_attempt_rate,attempts_Restricted_Area,mades_Restricted_Area,attempts_Paint_Non_RA,mades_Paint_Non_RA,attempts_Mid_Range,mades_Mid_Range,attempts_Corner_3,mades_Corner_3,attempts_Above_Break_3,mades_Above_Break_3,cl_average_attempts,cl_average_mades,cl_average_points,cl_average_fg_percentage,cl_average_attempt_rate,cl_average_points_per_shot,cl_blocked_attempts,cl_blocked_mades,cl_blocked_points,cl_blocked_fg_percentage,cl_blocked_attempt_rate,cl_blocked_points_per_shot,cl_light_attempts,cl_light_mades,cl_light_points,cl_light_fg_percentage,cl_light_attempt_rate,cl_light_points_per_shot,cl_open_attempts,cl_open_mades,cl_open_points,cl_open_fg_percentage,cl_open_attempt_rate,cl_open_points_per_shot,cl_plus_attempts,cl_plus_mades,cl_plus_points,cl_plus_fg_percentage,cl_plus_attempt_rate,cl_plus_points_per_shot,cst_catchAndShoot_attempts,cst_catchAndShoot_mades,cst_catchAndShoot_points,cst_catchAndShoot_fg_percentage,cst_catchAndShoot_attempt_rate,cst_catchAndShoot_points_per_shot,cst_dribblePullUp_attempts,cst_dribblePullUp_mades,cst_dribblePullUp_points,cst_dribblePullUp_fg_percentage,cst_dribblePullUp_attempt_rate,cst_dribblePullUp_points_per_shot,cst_dunk_attempts,cst_dunk_mades,cst_dunk_points,cst_dunk_fg_percentage,cst_dunk_attempt_rate,cst_dunk_points_per_shot,cst_floater_attempts,cst_floater_mades,cst_floater_points,cst_floater_fg_percentage,cst_floater_attempt_rate,cst_floater_points_per_shot,cst_heave_attempts,cst_heave_mades,cst_heave_points,cst_heave_fg_percentage,cst_heave_attempt_rate,cst_heave_points_per_shot,cst_hook_attempts,cst_hook_mades,cst_hook_points,cst_hook_fg_percentage,cst_hook_attempt_rate,cst_hook_points_per_shot,cst_layup_attempts,cst_layup_mades,cst_layup_points,cst_layup_fg_percentage,cst_layup_attempt_rate,cst_layup_points_per_shot,cst_leaner_attempts,cst_leaner_mades,cst_leaner_points,cst_leaner_fg_percentage,cst_leaner_attempt_rate,cst_leaner_points_per_shot,cst_lob_attempts,cst_lob_mades,cst_lob_points,cst_lob_fg_percentage,cst_lob_attempt_rate,cst_lob_points_per_shot,cst_offMove_attempts,cst_offMove_mades,cst_offMove_points,cst_offMove_fg_percentage,cst_offMove_attempt_rate,cst_offMove_points_per_shot,cst_postFadeaway_attempts,cst_postFadeaway_mades,cst_postFadeaway_points,cst_postFadeaway_fg_percentage,cst_postFadeaway_attempt_rate,cst_postFadeaway_points_per_shot,cst_shakeAndRaise_attempts,cst_shakeAndRaise_mades,cst_shakeAndRaise_points,cst_shakeAndRaise_fg_percentage,cst_shakeAndRaise_attempt_rate,cst_shakeAndRaise_points_per_shot,cst_stepback_attempts,cst_stepback_mades,cst_stepback_points,cst_stepback_fg_percentage,cst_stepback_attempt_rate,cst_stepback_points_per_shot,cst_tip_attempts,cst_tip_mades,cst_tip_points,cst_tip_fg_percentage,cst_tip_attempt_rate,cst_tip_points_per_shot,player_name,team_name,meta_team_id,appearances,is_traded
SPAIN,2024-2025,59208,20,84,31,75,33,7,51,24,12,3,4,13.305757142857143,0.36904761904761907,0.47058823529411764,0.21212121212121213,0.4107142857142857,0.8656509695290858,0.39285714285714285,6,6,1.0,3,2,0.6666666666666666,19,8,20,13,4,6,4,0.42105263157894735,0.5263157894736842,1,1,1.0802469135802468,0.25333333333333335,56,21,45,19,3,37,18,0.375,0.4017857142857143,1,1,0.815024805102764,0.7466666666666667,57,20,45,22,5,35,15,0.3508771929824561,0.42857142857142855,0.22727272727272727,0.39473684210526316,1,1,0.8008356545961003,0.7125,23,11,24,10,2,13,9,0.4782608695652174,0.6923076923076923,0.2,0.5217391304347826,1,1,1.0665529010238908,0.2875,14,9,0.6428571428571429,0.16666666666666666,29,14,0.4827586206896552,0.34523809523809523,5,1,0.2,0.05952380952380952,32,7,0.21875,0.38095238095238093,14,9,29,14,5,1,6,2,26,5,32,9,22,0.28125,0.38095238095238093,0.6875,4,0,0,0.0,0.047619047619047616,0.0,8,3,8,0.375,0.09523809523809523,1.0,15,8,16,0.5333333333333333,0.17857142857142858,1.0666666666666667,21,11,23,0.5238095238095238,0.25,1.0952380952380953,9,3,9,0.3333333333333333,0.10714285714285714,1.0,16,4,10,0.25,0.19047619047619047,0.625,2,1,2,0.5,0.023809523809523808,1.0,5,1,2,0.2,0.05952380952380952,0.4,0,0,0,,0.0,,2,1,2,0.5,0.023809523809523808,1.0,34,19,38,0.5588235294117647,0.40476190476190477,1.1176470588235294,0,0,0,,0.0,,0,0,0,,0.0,,3,1,3,0.3333333333333333,0.03571428571428571,1.0,0,0,0,,0.0,,1,1,3,1.0,0.011904761904761904,3.0,7,0,0,0.0,0.08333333333333333,0.0,1,0,0,0.0,0.011904761904761904,0.0,Joaquin Nazar Rodriguez Olivera,Casademont Zaragoza,1331,20,False
SPAIN,2024-2025,59139,34,143,59,190,48,8,95,51,24,27,3,13.473441958041958,0.4125874125874126,0.5368421052631579,0.16666666666666666,0.4405594405594406,1.0609783337056065,0.3356643356643357,82,64,0.7804878048780488,27,6,0.2222222222222222,51,18,41,33,5,18,13,0.35294117647058826,0.4019607843137255,1,0,0.797045101088647,0.37777777777777777,84,35,73,14,3,70,32,0.4166666666666667,0.43452380952380953,4,4,0.8978544776119403,0.6222222222222222,70,30,64,13,4,57,26,0.42857142857142855,0.45614035087719296,0.3076923076923077,0.45714285714285713,5,4,0.9418282548476454,0.5,70,27,58,34,4,36,23,0.38571428571428573,0.6388888888888888,0.11764705882352941,0.4142857142857143,0,0,0.8285714285714286,0.5,38,19,0.5,0.26573426573426573,40,25,0.625,0.27972027972027974,15,5,0.3333333333333333,0.1048951048951049,44,8,0.18181818181818182,0.3076923076923077,38,19,40,25,15,5,13,1,31,7,25,9,21,0.36,0.17482517482517482,0.84,3,0,0,0.0,0.02097902097902098,0.0,9,2,4,0.2222222222222222,0.06293706293706294,0.4444444444444444,61,25,54,0.4098360655737705,0.42657342657342656,0.8852459016393442,42,21,43,0.5,0.2937062937062937,1.0238095238095237,33,6,17,0.18181818181818182,0.23076923076923078,0.5151515151515151,19,4,11,0.21052631578947367,0.13286713286713286,0.5789473684210527,3,3,6,1.0,0.02097902097902098,2.0,7,5,10,0.7142857142857143,0.04895104895104895,1.4285714285714286,2,0,0,0.0,0.013986013986013986,0.0,2,1,2,0.5,0.013986013986013986,1.0,66,36,72,0.5454545454545454,0.46153846153846156,1.0909090909090908,0,0,0,,0.0,,1,0,0,0.0,0.006993006993006993,0.0,1,0,0,0.0,0.006993006993006993,0.0,0,0,0,,0.0,,4,0,0,0.0,0.027972027972027972,0.0,0,0,0,,0.0,,2,2,4,1.0,0.013986013986013986,2.0,Rafael Villar Cornago,ICG Forca Lleida,1323,34,False
SPAIN,2024-2025,25431,39,205,97,280,85,27,120,70,31,29,9,13.227941463414634,0.47317073170731705,0.5833333333333334,0.3176470588235294,0.5390243902439025,1.1808367071524966,0.4146341463414634,73,59,0.8082191780821918,29,7,0.2413793103448276,70,29,77,56,19,14,10,0.4142857142857143,0.55,1,1,1.1073253833049403,0.35175879396984927,129,65,138,28,8,101,57,0.5038759689922481,0.5348837209302325,6,6,1.0938924339106655,0.6482412060301508,150,68,155,60,19,90,49,0.4533333333333333,0.5444444444444444,0.31666666666666665,0.5166666666666667,5,5,1.0512483574244416,0.7389162561576355,53,29,66,23,8,30,21,0.5471698113207547,0.7,0.34782608695652173,0.6226415094339622,2,2,1.2620638455827764,0.26108374384236455,44,28,0.6363636363636364,0.2146341463414634,62,38,0.6129032258064516,0.3024390243902439,14,4,0.2857142857142857,0.06829268292682927,82,27,0.32926829268292684,0.4,44,28,62,38,14,4,16,6,66,21,68,40,95,0.5882352941176471,0.33170731707317075,1.3970588235294117,9,0,0,0.0,0.04390243902439024,0.0,15,11,26,0.7333333333333333,0.07317073170731707,1.7333333333333334,38,18,40,0.47368421052631576,0.18536585365853658,1.0526315789473684,73,28,60,0.3835616438356164,0.35609756097560974,0.821917808219178,42,16,48,0.38095238095238093,0.2048780487804878,1.1428571428571428,35,12,32,0.34285714285714286,0.17073170731707318,0.9142857142857143,0,0,0,,0.0,,8,3,6,0.375,0.03902439024390244,0.75,0,0,0,,0.0,,8,6,12,0.75,0.03902439024390244,1.5,89,54,108,0.6067415730337079,0.43414634146341463,1.2134831460674158,2,2,4,1.0,0.00975609756097561,2.0,1,1,2,1.0,0.004878048780487805,2.0,12,3,9,0.25,0.05853658536585366,0.75,0,0,0,,0.0,,2,0,0,0.0,0.00975609756097561,0.0,4,0,0,0.0,0.01951219512195122,0.0,0,0,0,,0.0,,Andres Feliz Sarita,Real Madrid,1338,39,False
SPAIN,2024-2025,58528,33,167,64,218,112,37,55,27,35,18,4,19.044160479041913,0.38323353293413176,0.4909090909090909,0.33035714285714285,0.4940119760479042,1.1220918262301833,0.6706586826347305,62,53,0.8548387096774194,18,10,0.5555555555555556,74,28,84,74,28,0,0,0.3783783783783784,0.5675675675675675,2,1,1.1351495726495726,0.4774193548387097,81,32,70,30,6,51,26,0.3950617283950617,0.43209876543209874,5,5,0.9014423076923077,0.5225806451612903,111,41,103,68,21,43,20,0.36936936936936937,0.46511627906976744,0.3088235294117647,0.46396396396396394,7,6,0.9554698457223002,0.7115384615384616,45,20,53,34,13,11,7,0.4444444444444444,0.6363636363636364,0.38235294117647056,0.5888888888888889,2,2,1.198779424585876,0.28846153846153844,11,6,0.5454545454545454,0.0658682634730539,32,17,0.53125,0.19161676646706588,11,4,0.36363636363636365,0.0658682634730539,101,34,0.33663366336633666,0.6047904191616766,11,6,32,17,11,4,22,10,79,24,46,19,53,0.41304347826086957,0.2754491017964072,1.1521739130434783,4,0,0,0.0,0.023952095808383235,0.0,12,4,11,0.3333333333333333,0.0718562874251497,0.9166666666666666,33,16,42,0.48484848484848486,0.19760479041916168,1.2727272727272727,61,22,50,0.36065573770491804,0.3652694610778443,0.819672131147541,58,24,72,0.41379310344827586,0.3473053892215569,1.2413793103448276,36,10,26,0.2777777777777778,0.2155688622754491,0.7222222222222222,0,0,0,,0.0,,6,2,4,0.3333333333333333,0.03592814371257485,0.6666666666666666,0,0,0,,0.0,,0,0,0,,0.0,,38,20,40,0.5263157894736842,0.2275449101796407,1.0526315789473684,1,1,2,1.0,0.005988023952095809,2.0,0,0,0,,0.0,,13,3,9,0.23076923076923078,0.07784431137724551,0.6923076923076923,0,0,0,,0.0,,4,1,3,0.25,0.023952095808383235,0.75,0,0,0,,0.0,,0,0,0,,0.0,,Torrian Corey Walden,ICG Forca Lleida,1323,33,False
SPAIN,2024-2025,59161,28,196,78,231,110,39,86,39,34,10,8,17.386081122448978,0.3979591836734694,0.45348837209302323,0.35454545454545455,0.49744897959183676,1.074818537130095,0.5612244897959183,43,36,0.8372093023255814,10,2,0.2,69,30,85,60,25,9,5,0.43478260869565216,0.6159420289855072,0,0,1.2318840579710144,0.3812154696132597,112,44,100,41,12,71,32,0.39285714285714285,0.44642857142857145,2,1,0.8947554925584692,0.6187845303867403,138,48,119,75,23,63,25,0.34782608695652173,0.3968253968253968,0.30666666666666664,0.4311594202898551,1,1,0.8668015024559376,0.7150259067357513,55,29,74,33,16,22,13,0.5272727272727272,0.5909090909090909,0.48484848484848486,0.6727272727272727,1,0,1.3347763347763348,0.2849740932642487,28,17,0.6071428571428571,0.14285714285714285,47,17,0.3617021276595745,0.23979591836734693,10,4,0.4,0.05102040816326531,104,39,0.375,0.5306122448979592,28,17,47,17,10,4,19,5,85,34,60,25,64,0.4166666666666667,0.30612244897959184,1.0666666666666667,8,0,0,0.0,0.04081632653061224,0.0,14,6,15,0.42857142857142855,0.07142857142857142,1.0714285714285714,41,23,59,0.5609756097560976,0.20918367346938777,1.4390243902439024,70,23,55,0.32857142857142857,0.35714285714285715,0.7857142857142857,38,17,51,0.4473684210526316,0.19387755102040816,1.3421052631578947,49,18,47,0.3673469387755102,0.25,0.9591836734693877,0,0,0,,0.0,,8,1,2,0.125,0.04081632653061224,0.25,2,0,0,0.0,0.01020408163265306,0.0,0,0,0,,0.0,,56,28,56,0.5,0.2857142857142857,1.0,1,0,0,0.0,0.00510204081632653,0.0,0,0,0,,0.0,,25,10,28,0.4,0.12755102040816327,1.12,3,0,0,0.0,0.015306122448979591,0.0,2,0,0,0.0,0.01020408163265306,0.0,9,3,9,0.3333333333333333,0.04591836734693878,1.0,0,0,0,,0.0,,Juan Ignacio Marcos,Basquet Girona,1315,28,False
SPAIN,2024-2025,59297,5,1,0,0,0,0,1,0,0,0,0,10.9077,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,0.0,1,0,0,0,0,1,0,0.0,0.0,0,0,0.0,1.0,1,0,0,0,0,1,0,0.0,0.0,,0.0,0,0,0.0,1.0,0,0,0,0,0,0,0,,,,,0,0,,0.0,0,0,,0.0,1,0,0.0,1.0,0,0,,0.0,0,0,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,1,0,0,0.0,1.0,0.0,0,0,0,,0.0,,1,0,0,0.0,1.0,0.0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,Omar Thiam,Leyma Coruna,1321,5,False
SPAIN,2024-2025,63971,1,2,0,0,1,0,1,0,0,0,0,20.0423,0.0,0.0,0.0,0.0,0.0,0.5,0,0,,0,0,,1,0,0,1,0,0,0,0.0,0.0,0,0,0.0,0.5,1,0,0,0,0,1,0,0.0,0.0,0,0,0.0,0.5,1,0,0,1,0,0,0,0.0,,0.0,0.0,0,0,0.0,0.5,1,0,0,0,0,1,0,0.0,0.0,,0.0,0,0,0.0,0.5,0,0,,0.0,0,0,,0.0,1,0,0.0,0.5,1,0,0.0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0,0,0,,0.0,,1,0,0,0.0,0.5,0.0,0,0,0,,0.0,,1,0,0,0.0,0.5,0.0,1,0,0,0.0,0.5,0.0,1,0,0,0.0,0.5,0.0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,Goran Filipovic,Valencia BC,1325,1,False
SPAIN,2024-2025,31299,17,90,42,133,45,15,45,27,30,21,2,15.252543333333332,0.4666666666666667,0.6,0.3333333333333333,0.55,1.2064586357039189,0.5,46,34,0.7391304347826086,21,3,0.14285714285714285,56,25,64,40,14,16,11,0.44642857142857145,0.5714285714285714,2,1,1.1427566807313643,0.6746987951807228,27,14,28,1,0,26,14,0.5185185185185185,0.5185185185185185,0,0,1.037037037037037,0.3253012048192771,66,29,67,31,9,35,20,0.4393939393939394,0.5714285714285714,0.2903225806451613,0.5075757575757576,3,2,1.0249554367201428,0.75,22,13,32,13,6,9,7,0.5909090909090909,0.7777777777777778,0.46153846153846156,0.7272727272727273,0,0,1.4545454545454546,0.25,14,11,0.7857142857142857,0.15555555555555556,22,13,0.5909090909090909,0.24444444444444444,8,3,0.375,0.08888888888888889,43,15,0.3488372093023256,0.4777777777777778,14,11,22,13,8,3,5,0,38,15,28,14,35,0.5,0.3111111111111111,1.25,2,0,0,0.0,0.022222222222222223,0.0,6,3,7,0.5,0.06666666666666667,1.1666666666666667,16,10,25,0.625,0.17777777777777778,1.5625,36,15,32,0.4166666666666667,0.4,0.8888888888888888,31,7,21,0.22580645161290322,0.34444444444444444,0.6774193548387096,8,3,7,0.375,0.08888888888888889,0.875,4,3,6,0.75,0.044444444444444446,1.5,2,2,4,1.0,0.022222222222222223,2.0,0,0,0,,0.0,,10,5,10,0.5,0.1111111111111111,1.0,20,13,26,0.65,0.2222222222222222,1.3,0,0,0,,0.0,,1,1,2,1.0,0.011111111111111112,2.0,9,7,21,0.7777777777777778,0.1,2.3333333333333335,1,0,0,0.0,0.011111111111111112,0.0,1,0,0,0.0,0.011111111111111112,0.0,0,0,0,,0.0,,1,1,2,1.0,0.011111111111111112,2.0,Vladimir Brodziansky,CB UCAM Murcia,1334,17,False
SPAIN,2024-2025,25271,32,224,109,299,94,39,130,70,68,24,11,13.839511160714286,0.48660714285714285,0.5384615384615384,0.4148936170212766,0.5736607142857143,1.1983007374158383,0.41964285714285715,58,42,0.7241379310344828,24,11,0.4583333333333333,103,51,133,75,31,28,20,0.49514563106796117,0.6456310679611651,3,1,1.284509202453988,0.48130841121495327,111,53,114,17,8,94,45,0.4774774774774775,0.5135135135135135,8,7,1.0565840027942717,0.5186915887850467,154,67,155,63,21,91,46,0.43506493506493504,0.5054945054945055,0.3333333333333333,0.5032467532467533,10,7,1.0227272727272727,0.7031963470319634,65,40,97,28,17,37,23,0.6153846153846154,0.6216216216216216,0.6071428571428571,0.7461538461538462,1,1,1.497555012224939,0.2968036529680365,50,38,0.76,0.22321428571428573,51,26,0.5098039215686274,0.22767857142857142,27,5,0.18518518518518517,0.12053571428571429,91,38,0.4175824175824176,0.40625,50,38,51,26,27,5,32,10,59,28,64,35,87,0.546875,0.2857142857142857,1.359375,11,0,0,0.0,0.049107142857142856,0.0,17,9,22,0.5294117647058824,0.07589285714285714,1.2941176470588236,48,31,75,0.6458333333333334,0.21428571428571427,1.5625,79,32,68,0.4050632911392405,0.35267857142857145,0.8607594936708861,50,18,54,0.36,0.22321428571428573,1.08,40,11,28,0.275,0.17857142857142858,0.7,10,9,18,0.9,0.044642857142857144,1.8,5,0,0,0.0,0.022321428571428572,0.0,0,0,0,,0.0,,2,1,2,0.5,0.008928571428571428,1.0,68,47,94,0.6911764705882353,0.30357142857142855,1.3823529411764706,2,1,2,0.5,0.008928571428571428,1.0,0,0,0,,0.0,,26,12,36,0.46153846153846156,0.11607142857142858,1.3846153846153846,5,2,4,0.4,0.022321428571428572,0.8,6,3,8,0.5,0.026785714285714284,1.3333333333333333,1,0,0,0.0,0.004464285714285714,0.0,4,3,6,0.75,0.017857142857142856,1.5,Elias Valtonen,Coviran Granada,1319,32,False
SPAIN,2024-2025,59281,30,195,78,232,133,45,62,33,65,17,6,18.852604615384614,0.4,0.532258064516129,0.3383458646616541,0.5153846153846153,1.0822914722896062,0.6820512820512821,44,31,0.7045454545454546,17,5,0.29411764705882354,144,55,150,115,40,29,15,0.3819444444444444,0.5208333333333334,3,0,1.032204789430223,0.8044692737430168,35,15,34,14,4,21,11,0.42857142857142855,0.4857142857142857,1,1,0.9875846501128669,0.19553072625698323,147,48,127,107,31,40,17,0.32653061224489793,0.425,0.2897196261682243,0.43197278911564624,5,2,0.8646112600536193,0.7777777777777778,42,28,68,21,12,21,16,0.6666666666666666,0.7619047619047619,0.5714285714285714,0.8095238095238095,0,0,1.619047619047619,0.2222222222222222,20,12,0.6,0.10256410256410256,27,15,0.5555555555555556,0.13846153846153847,14,6,0.42857142857142855,0.07179487179487179,128,43,0.3359375,0.6564102564102564,20,12,27,15,14,6,24,11,104,32,61,23,63,0.3770491803278688,0.3128205128205128,1.0327868852459017,5,0,0,0.0,0.02564102564102564,0.0,19,13,32,0.6842105263157895,0.09743589743589744,1.6842105263157894,23,15,36,0.6521739130434783,0.11794871794871795,1.565217391304348,81,25,64,0.30864197530864196,0.4153846153846154,0.7901234567901234,75,23,69,0.30666666666666664,0.38461538461538464,0.92,19,6,14,0.3157894736842105,0.09743589743589744,0.7368421052631579,1,1,2,1.0,0.005128205128205128,2.0,5,5,10,1.0,0.02564102564102564,2.0,0,0,0,,0.0,,1,1,2,1.0,0.005128205128205128,2.0,34,18,36,0.5294117647058824,0.17435897435897435,1.0588235294117647,0,0,0,,0.0,,0,0,0,,0.0,,48,19,54,0.3958333333333333,0.24615384615384617,1.125,2,1,2,0.5,0.010256410256410256,1.0,2,1,3,0.5,0.010256410256410256,1.5,1,1,3,1.0,0.005128205128205128,3.0,1,0,0,0.0,0.005128205128205128,0.0,Edo Muric,ICG Forca Lleida,1323,30,False
SPAIN,2024-2025,32336,31,327,142,453,180,74,147,68,58,40,26,16.585051376146797,0.43425076452599387,0.46258503401360546,0.4111111111111111,0.5474006116207951,1.1955030085506175,0.5504587155963303,118,95,0.8050847457627118,40,11,0.275,81,39,112,70,34,11,5,0.48148148148148145,0.691358024691358,1,0,1.37524557956778,0.25961538461538464,231,96,231,105,39,126,57,0.4155844155844156,0.5,9,7,1.0129383724889343,0.7403846153846154,227,85,218,122,48,105,37,0.3744493392070485,0.3523809523809524,0.39344262295081966,0.4801762114537445,6,4,0.9667305347500436,0.7229299363057324,87,54,132,47,24,40,30,0.6206896551724138,0.75,0.5106382978723404,0.7586206896551724,6,5,1.5283355644801428,0.2770700636942675,38,19,0.5,0.1162079510703364,71,34,0.4788732394366197,0.21712538226299694,36,14,0.3888888888888889,0.11009174311926606,167,72,0.4311377245508982,0.5107033639143731,38,19,71,34,36,14,10,6,157,66,85,42,110,0.49411764705882355,0.2599388379204893,1.2941176470588236,25,0,0,0.0,0.0764525993883792,0.0,20,14,37,0.7,0.06116207951070336,1.85,67,40,95,0.5970149253731343,0.20489296636085627,1.4179104477611941,117,43,108,0.36752136752136755,0.3577981651376147,0.9230769230769231,33,16,47,0.48484848484848486,0.10091743119266056,1.4242424242424243,121,46,131,0.38016528925619836,0.37003058103975534,1.0826446280991735,2,1,2,0.5,0.0061162079510703364,1.0,13,7,14,0.5384615384615384,0.039755351681957186,1.0769230769230769,2,0,0,0.0,0.0061162079510703364,0.0,2,1,2,0.5,0.0061162079510703364,1.0,94,46,92,0.48936170212765956,0.2874617737003058,0.9787234042553191,0,0,0,,0.0,,0,0,0,,0.0,,39,18,54,0.46153846153846156,0.11926605504587157,1.3846153846153846,0,0,0,,0.0,,4,2,4,0.5,0.012232415902140673,1.0,4,2,4,0.5,0.012232415902140673,1.0,0,0,0,,0.0,,Kassius Robertson,Club Joventut Badalona,1336,31,False
SPAIN,2024-2025,28032,5,15,4,8,0,0,15,4,3,0,2,4.38756,0.26666666666666666,0.26666666666666666,,0.26666666666666666,0.5333333333333333,0.0,0,0,,0,0,,8,3,6,0,0,8,3,0.375,0.375,0,0,0.75,0.6153846153846154,5,1,2,0,0,5,1,0.2,0.2,0,0,0.4,0.38461538461538464,15,4,8,0,0,15,4,0.26666666666666666,0.26666666666666666,,0.26666666666666666,0,0,0.5333333333333333,1.0,0,0,0,0,0,0,0,,,,,0,0,,0.0,6,3,0.5,0.4,9,1,0.1111111111111111,0.6,0,0,,0.0,0,0,,0.0,6,3,9,1,0,0,0,0,0,0,1,0,0,0.0,0.06666666666666667,0.0,2,0,0,0.0,0.13333333333333333,0.0,0,0,0,,0.0,,0,0,0,,0.0,,12,4,8,0.3333333333333333,0.8,0.6666666666666666,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,3,0,0,0.0,0.2,0.0,11,4,8,0.36363636363636365,0.7333333333333333,0.7272727272727273,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,1,0,0,0.0,0.06666666666666667,0.0,Ethan Happ,Valencia BC,1325,5,False
SPAIN,2024-2025,12504,23,32,18,58,0,0,32,18,14,13,6,4.7244906250000005,0.5625,0.5625,,0.5625,1.246775580395529,0.0,33,22,0.6666666666666666,13,5,0.38461538461538464,21,12,24,0,0,21,12,0.5714285714285714,0.5714285714285714,3,1,1.1200716845878136,0.7777777777777778,6,4,8,0,0,6,4,0.6666666666666666,0.6666666666666666,1,1,1.3975155279503104,0.2222222222222222,20,9,18,0,0,20,9,0.45,0.45,,0.45,4,2,0.9191176470588235,0.625,12,9,18,0,0,12,9,0.75,0.75,,0.75,1,0,1.4469453376205788,0.375,21,13,0.6190476190476191,0.65625,9,5,0.5555555555555556,0.28125,2,0,0.0,0.0625,0,0,,0.0,21,13,9,5,2,0,0,0,0,0,4,2,4,0.5,0.125,1.0,6,0,0,0.0,0.1875,0.0,4,3,6,0.75,0.125,1.5,8,6,12,0.75,0.25,1.5,10,7,14,0.7,0.3125,1.4,0,0,0,,0.0,,0,0,0,,0.0,,5,5,10,1.0,0.15625,2.0,0,0,0,,0.0,,0,0,0,,0.0,,3,1,2,0.3333333333333333,0.09375,0.6666666666666666,17,8,16,0.47058823529411764,0.53125,0.9411764705882353,2,0,0,0.0,0.0625,0.0,2,2,4,1.0,0.0625,2.0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,3,2,4,0.6666666666666666,0.09375,1.3333333333333333,Francisco Caffaro,Basquet Girona,1315,23,False
